Date,Suffix,KM,Dplus,Top,People,Name,Type,Comment,id,EventLink,TrailShortLink,TrailFullLink,Trail1,Trail2,Album,HavePhoto
2022-08-13,,11.7,620,1086,10,"💦🥾🔴⚫ Aqua-Hike: exploration of Sarcenas river 💦🥾🏊",Hike,Aqua-Hike,287734586,https://www.meetup.com/grenoble-adventure-club-english-french/events/287734586,https://s.42l.fr/sCnbtrNh,,,,2022-08-13-💦🥾🔴⚫-Aqua-Hike-exploration-of-Sarcenas-river-💦🥾🏊.html,
2022-08-20,,19.4,1491,2164,8,"🥾⛺ Hike : 2 days/1 night in Belledonne 🌄🏊️",Hike,,287867914,https://www.meetup.com/grenoble-adventure-club-english-french/events/287867914,https://s.42l.fr/kVFm6BXi,,https://s.42l.fr/yusM5g7n,https://s.42l.fr/13sX4kP7,2022-08-20-🥾⛺-Hike-2-days-1-night-in-Belledonne-🌄🏊️.html,
2022-08-21,,14.1,1353,2857,5,"🥾🔴 Hike : Not for noobs 🔴 Petit + Grand Taillefer",Hike,,287905704,https://www.meetup.com/grenoble-adventure-club-english-french/events/287905704,https://s.42l.fr/Bouclepetitetgrandtaillefer,,,,2022-08-21-🥾🔴-Hike-Not-for-noobs-🔴-Petit-Grand-Taillefer.html,
2022-08-28,,12.8,717,692,5,"🥾🔵 Hike: ~500m+ 12.5km randonnée du tour des passerelles himalayennes 🏊",Hike,,288098548,https://www.meetup.com/grenoble-adventure-club-english-french/events/288098548,https://s.42l.fr/bU9yLjey,,,,,No
2022-08-28,ferrouillet,16.6,1435,2587,10,"🥾⚫ Hike: 🥵~1500m↗🤯 Ferrouillet & Lac de Crop 🏊",Hike,,288081236,https://www.meetup.com/grenoble-adventure-club-english-french/events/288081236,https://s.42l.fr/URkn6x3H,,,,2022-08-28-🥾⚫-Hike-🥵1500m↗🤯-Ferrouillet-and-Lac-de-Crop-🏊.html,
2022-09-04,,17.4,1205,2478,8,"🥾🔴 Hike: Cime de la Jasse ⛰️ & Lac du Vénétier 🏊",Hike,,288250029,https://www.meetup.com/grenoble-adventure-club-english-french/events/288250029,https://s.42l.fr/1hTNi_Ac,,,,2022-09-04-🥾🔴-Hike-Cime-de-la-Jasse-⛰️-and-Lac-du-Venetier-🏊.html,
2022-09-10,,,,,,"🥾⚫⚫⚫ Insane 2 days hike - Only for warriors",Cancelled,,288336550,https://www.meetup.com/grenoble-adventure-club-english-french/events/288336550,,,,,,No
2022-10-04,,9,750,1901,3,"Afterwork hike : Sunset at Moucherotte",Hike,,288881249,https://www.meetup.com/grenoble-adventure-club-english-french/events/288881249,https://s.42l.fr/le-moucherotte,,,,,No
2022-10-08,,5.3,443,635,41,"🥾🌚Harvest Moon ('la pleine lune de moisson') - Night Hike to Bastille🌚🥾",Hike,,288525415,https://www.meetup.com/grenoble-adventure-club-english-french/events/288525415,https://s.42l.fr/8nuGBpwe,,,,2022-10-08-Harvest-Moon-la-pleine-lune-de-moisson-A-Night-Hike-Rando-to-Bastille.html,
2022-10-09,,,,,,"⚫/🟣 Hike : Tour Percée and L'Arche Miracle",Cancelled,,288896283,https://www.meetup.com/grenoble-adventure-club-english-french/events/288896283,,,,,2022-10-09-⚫-🟣-Hidden-gem-hike-Tour-Percee-and-LArche-Miracle.html,
2022-10-15,comboire,9.3,355,516,29,"🟢 🥾 Super Easy Hike - Le fort de Comboire / Belvédère de Comboire 🟢 🥾",Hike,,288991365,https://www.meetup.com/grenoble-adventure-club-english-french/events/288991365,https://s.42l.fr/nS3gJIWm,,,,2022-10-15-🟢-🥾-Super-Easy-Hike-Le-fort-de-Comboire-Belvedere-de-Comboire-🟢-🥾.html,
2022-10-15,,9,750,1901,10,"🥾🔵 Hike: Le moucherotte ⛰️",Hike,,289084621,https://www.meetup.com/grenoble-adventure-club-english-french/events/289084621,https://s.42l.fr/le-moucherotte,,,,,No
2022-10-16,,16.5,339,437,4,"🥾🔵 Hike: Castle of 'Bon Repos' 🏰 #Tram 🚊",Hike,,289113047,https://www.meetup.com/grenoble-adventure-club-english-french/events/289113047,https://s.42l.fr/CDSsPD-A,,,,2022-10-16-🥾🔵-Hike-Castle-of-Bon-Repos-🏰-#Tram-🚊.html,
2022-10-16,,,,,11,"🛤️Trip : Annecy le vieux 🚅 ( free trip )",Trip,,289118140,https://www.meetup.com/grenoble-adventure-club-english-french/events/289118140,,,,,2022-10-16-🛤️Trip-Annecy-le-vieux-🚅-free-trip.html,
2022-10-29,,16.2,664,724,9,"🥾🔵 Hike: Venon tree 🌳 Nice view over Grenoble 👀 #Tram 🚊",Hike,,289393119,https://www.meetup.com/grenoble-adventure-club-english-french/events/289393119,https://s.42l.fr/akB9RMxP,,,,2022-10-29-🥾🔵-Hike-Venon-Tree-🌳-Nice-view-over-Grenoble-👀-#Tram-🚊.html,
2022-11-11,,6.4,740,1337,33,"🟢 🥾 Easy Hike - Fort Saint-Eynard (Rescheduled) 🟢 🥾",Hike,,288991735,https://www.meetup.com/grenoble-adventure-club-english-french/events/288991735,https://s.42l.fr/Kj-G7EaL,,,,2022-11-11-🟢-🥾-Easy-Hike-Fort-Saint-Eynard-Rescheduled-🟢-🥾.html,
2022-11-12,,13.3,652,744,21,"🥾🔵 Hike: loop around Néron 🗻 #Tram 🚊",Hike,,289653185,https://www.meetup.com/grenoble-adventure-club-english-french/events/289653185,https://s.42l.fr/TFigofxD,,,,2022-11-12-🥾🔵-Hike-loop-around-Neron-🗻-#Tram-🚊.html,
2022-11-19,,16.3,1072,1400,4,"🥾🔴 Hike: Lac Luitel from Séchilienne 🌲🍂🌿🌾",Hike,,289833326,https://www.meetup.com/grenoble-adventure-club-english-french/events/289833326,https://s.42l.fr/hCtZnHGc,,,,2022-11-19-🥾🔴-Hike-Lac-Luitel-from-Sechilienne-🌲🍂🌿🌾.html,
2022-11-27,,,,,,"🟠🟢 🥾 Medium-Easy Hike: Le Moucherotte (Saint-Nizier to Lans-en-Vercors) 🟠🟢",Cancelled,,289842560,https://www.meetup.com/grenoble-adventure-club-english-french/events/289842560,,,,,,No
2022-12-03,,8.3,270,441,17,"🥾🟢 Hike: afternoon hike ⛅ fort exploration 🧱 and viewpoint 👁️",Hike,,290090021,https://www.meetup.com/grenoble-adventure-club-english-french/events/290090021,https://s.42l.fr/fKSm8uRp,,,,2022-12-03-🥾🟢-Hike-afternoon-hike-⛅-fort-exploration-🧱-and-viewpoint-👁️.html,
2022-12-11,,5.9,500,622,9,"🥾🔵🕜 Hike: Bec de l'Echaillon - Northern point of Vercors 🧭",Hike,,290246652,https://www.meetup.com/grenoble-adventure-club-english-french/events/290246652,https://s.42l.fr/dQwSkFgR,,,,2022-12-11-🥾🔵🕜-Hike-Bec-de-lEchaillon-Northern-point-of-Vercors-🧭.html,
2023-01-07,,13.4,470,930,14,"🥾🔵 Hike: Loop around village of Saint-Martin-de-la-Cluze 🌲🚜",Hike,,290763286,https://www.meetup.com/grenoble-adventure-club-english-french/events/290763286,https://s.42l.fr/o2cMVb94,,,,2023-01-07-🥾🔵-Hike-Loop-around-village-of-Saint-Martin-de-la-Cluze-🌲🚜.html,
2023-01-07,ecoutoux,6.7,281,1406,10,"🟠🟢 🥾 Medium-Easy Hike - Mont de l'Ecoutoux (Sappey / Chartreuse) 🟠🟢🥾",Hike,,290644622,https://www.meetup.com/grenoble-adventure-club-english-french/events/290644622,https://s.42l.fr/YkTNXlON,,,,2023-01-07-🟠🟢-🥾-Medium-Easy-Hike-Mont-de-lEcoutoux-Sappey-🟠🟢🥾.html,
2023-01-14,,10.1,709,1568,10,"🥾🔵 Hike: La Dent du Loup 🐺 et le Plateau de Sornin 🍃",Hike,,290915089,https://www.meetup.com/grenoble-adventure-club-english-french/events/290915089,https://s.42l.fr/ypjyigle,,,,2023-01-14-🥾🔵-Hike-La-Dent-du-Loup-🐺-et-le-Plateau-de-Sornin-🍃.html,
2023-01-21,,12.1,600,1910,6,"❄️🔵 Snowshoe: La Morte/Alpe du Grand Serre ☃️",Hike,,291046125,https://www.meetup.com/grenoble-adventure-club-english-french/events/291046125,https://s.42l.fr/_A6TM1Vv,,'https://s.42l.fr/yvRSMkFV,https://s.42l.fr/77CyH0xv,2023-01-21-❄️🔵-Snowshoe-La-Morte-Alpe-du-Grand-Serre-☃️.html,
2023-01-22,,,,,17,"🎿 Ski: Ski for NOOB 2023 - Session 1 ⛷",Ski,,291043335,https://www.meetup.com/grenoble-adventure-club-english-french/events/291043335,,,,,2023-01-22-🎿-Ski-Ski-for-NOOB-2023-Session-1-⛷.html,
2023-02-04,,,,,16,"🎿 Ski: Ski for NOOB 2023 - Session 2 ⛷",Ski,,291354450,https://www.meetup.com/grenoble-adventure-club-english-french/events/291354450,,,,,2023-02-04-🎿-Ski-Ski-for-NOOB-2023-Session-2-⛷.html,
2023-02-04,cham,,,,9,"🎿 Ski: Ski at Chamrousse - for intermidiate level- session 1 ⛷",Ski,,291382196,https://www.meetup.com/grenoble-adventure-club-english-french/events/291382196,,,,,,No
2023-02-07,,,,,7,"🎉 Adam's last party 🎉",Party,,291392131,https://www.meetup.com/grenoble-adventure-club-english-french/events/291392131,,,,,,No
2023-02-11,,,,,10,"🎿 Ski: Ski for NOOB 2023 - Session 3 ⛷",Ski,,291519198,https://www.meetup.com/grenoble-adventure-club-english-french/events/291519198,https://s.42l.fr/kUBuCnzS,,,,2023-02-11-🎿-Ski-Ski-for-NOOB-2023-Session-3-⛷.html,
2023-02-18,,,,,4,"🎿 Ski: Ski for NOOB 2023 - Session 4 ⛷",Ski,,291680575,https://www.meetup.com/grenoble-adventure-club-english-french/events/291680575,https://s.42l.fr/kUBuCnzS,,,,2023-02-18-🎿-Ski-Ski-for-NOOB-2023-Session-4-⛷.html,
2023-02-25,,10.2,678,966,13,"🥾🔵 Hike: Le sentier du facteur ✉️📯",Hike,,291840686,https://www.meetup.com/grenoble-adventure-club-english-french/events/291840686,https://s.42l.fr/yXEZN1tw,,,,2023-02-25-🥾🔵-Hike-Le-sentier-du-facteur-✉️📯.html,
2023-03-04,,,,,7,"🎿 Ski: Ski for intermediate 2023 - Session 2 ⛷ #Chamrousse",Ski,,292004732,https://www.meetup.com/grenoble-adventure-club-english-french/events/292004732,,,,,2023-03-04-🎿-Ski-Ski-for-intermediate-2023-Session-2-⛷-#Chamrousse.html,
2023-03-11,,,,,7,"🎿 Ski: Ski for intermediate 2023 - Session 3 ⛷ #Chamrousse",Ski,,292148438,https://www.meetup.com/grenoble-adventure-club-english-french/events/292148438,,,,,2023-03-11-🎿-Ski-Ski-for-intermediate-2023-Session-3-⛷-#Chamrousse.html,
2023-03-18,,18.6,528,1270,6,"🥾🔵 Hike: La Pierre Percée from Laffrey 〰🌲〰",Hike,,292298651,https://www.meetup.com/grenoble-adventure-club-english-french/events/292298651,https://s.42l.fr/Apx86Scl,,,,2023-03-18-🥾🔵-Hike-La-Pierre-Percee-from-Laffrey-〰🌲〰.html,
2023-03-25,,10,760,1494,7,"🥾🔵 Hike: La Fontaine Ardente 🔥",Hike,,292358839,https://www.meetup.com/grenoble-adventure-club-english-french/events/292358839,https://s.42l.fr/xqx2MKYO,,,,2023-03-25-🥾🔵-Hike-La-Fontaine-Ardente-🔥.html,
2023-03-25,bis,4.2,231,770,4,"🥾🔵 Hike: La Fontaine Ardente 🔥 - Berges de la Gresse",Hike,,292358839,https://www.meetup.com/grenoble-adventure-club-english-french/events/292358839,https://s.42l.fr/Wa6Zf7ON,,,,2023-03-25-🥾🔵-Hike-La-Fontaine-Ardente-🔥.html,
2023-04-08,,17,877,1489,8,"🥾🔵 Hike: Belvédère d'Arpison 👀🌳",Hike,,292745829,https://www.meetup.com/grenoble-adventure-club-english-french/events/292745829,https://s.42l.fr/Xsv5-GZC,,https://s.42l.fr/4Dk_oaMz,,2023-04-08-🥾🔵-Hike-Belvedere-dArpison-👀🌳.html,
2023-04-10,,8.3,574,1100,14,"🥾🔵 Hike: Aiguille de Quaix 🔺🌷",Hike,,292753529,https://www.meetup.com/grenoble-adventure-club-english-french/events/292753529,https://s.42l.fr/Sqyg253D,,,,2023-04-10-🥾🔵-Hike-Aiguille-de-Quaix-🔺🌷.html,
2023-04-16,,15.2,803,1492,8,"🥾🔵 Hike: Le Canal du Beaumont 🚶‍♂️💧🌳",Hike,,292894452,https://www.meetup.com/grenoble-adventure-club-english-french/events/292894452,https://s.42l.fr/p56QC8kk,,,,2023-04-16-🥾🔵-Hike-Le-Canal-du-Beaumont-🚶‍♂️💧🌳.html,
2023-05-06,,14.7,531,1110,17,"🥾🔵 Hike: Le Marais des Seiglières 🐸🦆",Hike,,292996689,https://www.meetup.com/grenoble-adventure-club-english-french/events/292996689,https://s.42l.fr/Pj7fJfyR,,,,2023-05-06-🥾🔵-Hike-Le-Marais-des-Seiglieres-🐸🦆.html,
2023-05-08,,14.3,805,722,11,"🥾🔵 Hike: Les collines du Voironnais 🦌🌳🐿️",Hike,,293382339,https://www.meetup.com/grenoble-adventure-club-english-french/events/293382339,https://s.42l.fr/Atx6nR06,,,,2023-05-08-🥾🔵-Hike-Les-collines-du-Voironnais-🦌🌳🐿️.html,
2023-05-14,,18.4,585,1080,12,"🥾🔵 Hike: Cornillon-en-Trièves 🏞🐐",Hike,,293508306,https://www.meetup.com/grenoble-adventure-club-english-french/events/293508306,https://s.42l.fr/NLwRHaPY,,,,2023-05-14-🥾🔵-Hike-Cornillon-en-Trieves-🏞🐐.html,
2023-05-17,,,,,24,"🎂 ABP: Albin Birthday Party 35th edition 🎉🐱",Party,,293535443,https://www.meetup.com/grenoble-adventure-club-english-french/events/293535443,,,,,,No
2023-05-21,,13.2,851,1709,23,"🥾🔵 Hike: La Molière 🦷 depuis Engins 🚜",Hike,,293645622,https://www.meetup.com/grenoble-adventure-club-english-french/events/293645622,https://s.42l.fr/zQuSyliP,,,,2023-05-21-🥾🔵-Hike-La-Moliere-🦷-depuis-Engins-🚜.html,
2023-05-27,,15.9,1286,1301,7,"🥾🔴 Hike: Montgelas ⛰️ and ladder of Tormery 🪜",Hike,,293770730,https://www.meetup.com/grenoble-adventure-club-english-french/events/293770730,https://s.42l.fr/fHC0KxET,,,,2023-05-27-🥾🔴-Hike-Montgelas-⛰️-and-ladder-of-Tormery-🪜.html,
2023-05-28,,13.5,357,585,11,"🥾🟢 Hike: La statue du Sacré Cœur ❤️ à Saint-Martin-de-Vaulserre",Hike,,293791443,https://www.meetup.com/grenoble-adventure-club-english-french/events/293791443,https://s.42l.fr/PjldsQmC,,,,2023-05-28-🥾🟢-Hike-La-statue-du-Sacre-Coeur-❤️-a-Saint-Martin-de-Vaulserre.html,
2023-06-10,,10.4,1033,2220,9,"🥾🟢 Via ferrata: Via de la Cascade 🌊 + river and/or lake 🏊️",Hike,,294061788,https://www.meetup.com/grenoble-adventure-club-english-french/events/294061788,https://s.42l.fr/R1FDHD4x,,https://s.42l.fr/FDz7dfFG,,2023-06-10-🥾🟢-Via-ferrata-Via-de-la-Cascade-🌊-river-and-or-lake-🏊️.html,
2023-06-18,,13.7,1202,2141,18,"🥾🔴 Hike: Vertical Kilometer to Grand Serre 🥵🤯 + Small AquaHike 🐸 + Lake 🌊",Hike,,294060658,https://www.meetup.com/grenoble-adventure-club-english-french/events/294060658,https://s.42l.fr/IhpljE67,,,,2023-06-18-🥾🔴-Hike-Vertical-Kilometer-to-Grand-Serre-🥵🤯-Small-AquaHike-🐸-Lake-🌊.html,
2023-06-21,,,,,12,"🎉🎶 Music Festival Tonight in Grenoble! 🎶🎉",Party,,294323411,https://www.meetup.com/grenoble-adventure-club-english-french/events/294323411,,,,,,No
2023-06-25,cancel,,,,1,"🥾🟢 Hike (Easy): Cascades (Waterfalls) at Canyon du Furon (Sassenage) 🥾🟢",Cancelled,,294404184,https://www.meetup.com/grenoble-adventure-club-english-french/events/294404184,,,,,,No
2023-06-25,,11.2,653,2250,22,"🥾🔵 Hike: Chamrousse Cross & Roberts Lakes 🥶🌊: Hike 🥾, Splash 💦, Repeat 🔁!",Hike,,294369598,https://www.meetup.com/grenoble-adventure-club-english-french/events/294369598,https://s.42l.fr/haeqlkey,,,,"2023-06-25-🥾🔵-Hike-Chamrousse-Cross-and-Roberts-Lakes-🥶🌊-Hike-🥾,-Splash-💦,-Repeat-🔁.html",
2023-06-28,,3,290,473,5,"🧗‍♂️🔴⚔️Via ferrata: Attack the 🏰Bastille with bravery 💪 courage and helmet🧢",Via,,294450729,https://www.meetup.com/grenoble-adventure-club-english-french/events/294450729,https://s.42l.fr/VVk_wzt4,,,,2023-06-28-🧗‍♂️🔴⚔️Via-ferrata-Attack-the-🏰Bastille-with-bravery-💪-courage-and-helmet🧢.html,
2023-07-01,,4.7,395,700,9,"🧗🔵 Via ferrata: Rocher de l'envers 🏞️ + Cold stream 🥶🐠 (and lake?)",Via,,294484576,https://www.meetup.com/grenoble-adventure-club-english-french/events/294484576,https://s.42l.fr/2ZI7lQns,,,,2023-07-01-🧗🔵-Via-ferrata-Rocher-de-lenvers-🏞️-Cold-stream-🥶🐠-and-lake?.html,
2023-07-02,,14.2,568,1024,14,"🥾🔵 Hike: Gorges de l'Infernet (Dévoluy) + 🌊 in 🥶 river (and lake?)",Hike,,294515354,https://www.meetup.com/grenoble-adventure-club-english-french/events/294515354,https://s.42l.fr/SmyCmOsa,,,,2023-07-02-🥾🔵-Hike-Gorges-de-lInfernet-Devoluy-🌊-in-🥶-river-and-lake?.html,
2023-07-04,,3,290,473,9,"🧗‍♂️🔴Via ferrata: La Bastille 🌄 A Challenging Climb with a View of Grenoble!",Via,,294575737,https://www.meetup.com/grenoble-adventure-club-english-french/events/294575737,https://s.42l.fr/VVk_wzt4,,,,2023-07-04-🧗‍♂️🔴Via-ferrata-La-Bastille-🌄-A-Challenging-Climb-with-a-View-of-Grenoble.html,
2023-07-08,,12.4,793,2004,11,"🥾🔵 Hike: Sentier des pères 🙏👨‍🦲 + Valbonnais lake 🌅🏊‍♀️🦆",Hike,,294612365,https://www.meetup.com/grenoble-adventure-club-english-french/events/294612365,https://s.42l.fr/k2xhHAPn,,,,2023-07-08-🥾🔵-Hike-Sentier-des-peres-🙏👨‍🦲-Valbonnais-lake-🌅🏊‍♀️🦆.html,
2023-07-09,,14,1066,2000,17,"🥾🔴 Hike: 🏞️ Rif Bruyant lake (🏊‍♀️❓) and its valley 🌲 +another lake? 🤷‍♂️",Hike,,294613164,https://www.meetup.com/grenoble-adventure-club-english-french/events/294613164,https://s.42l.fr/MFwapyxW,,,,2023-07-09-🥾🔴-Hike-🏞️-Rif-Bruyant-lake-🏊‍♀️❓-and-its-valley-🌲-another-lake?-🤷‍♂️.html,
2023-07-11,,,,,7,"🧗‍♂️ Climbing for noobs + 🍻 drinks + 🥨 snacks",Climbing,,294724528,https://www.meetup.com/grenoble-adventure-club-english-french/events/294724528,,,,,2023-07-11-🧗‍♂️-Climbing-for-noobs-🍻-drinks-🥨-snacks.html,
2023-07-13,,3.1,259,473,7,"🥾💚hike: La Bastille, the classic!",Hike,,294769523,https://www.meetup.com/grenoble-adventure-club-english-french/events/294769523,https://s.42l.fr/w8oZa_mI,,,,,No
2023-07-14,,11.5,800,2253,11,"🧗‍♂️🔴 Via-Ferrata: 🥾 then 🏊‍♀️ in Lacs Robert 🥶 and finally 2x🧗‍♂️",Via,,294731418,https://www.meetup.com/grenoble-adventure-club-english-french/events/294731418,https://s.42l.fr/tt7suvyY,,,,2023-07-14-🧗‍♂️🔴-Via-Ferrata-🥾-then-🏊‍♀️-in-Lacs-Robert-🥶-and-finally-2x🧗‍♂️.html,
2023-07-15,d1,9.3,789,2286,10,"🥾⛺🔴 Hike : 2 days/1 night in Merlet alpine Hut 🛖 (Belledonne) 🌄🏊️",Hike,Day1,294757545,https://www.meetup.com/grenoble-adventure-club-english-french/events/294757545,https://s.42l.fr/BK4mEqGY,"https://s.42l.fr/kWluNngz https://s.42l.fr/1gWZiLRT https://s.42l.fr/Yju5mjc4",https://s.42l.fr/HKZOnG2x,,2023-07-15-🥾⛺🔴-Hike-2-days-1-night-in-Merlet-alpine-Hut-🛖-Belledonne-🌄🏊️.html,
2023-07-16,d2,7.8,771,2457,10,"🥾⛺🔴 Hike : 2 days/1 night in Merlet alpine Hut 🛖 (Belledonne) 🌄🏊️",Hike,Day2,294757545_2,https://www.meetup.com/grenoble-adventure-club-english-french/events/294757545,https://s.42l.fr/X1HmvHYz,https://s.42l.fr/bitgTDhl,https://s.42l.fr/I95J0QWK,,2023-07-15-🥾⛺🔴-Hike-2-days-1-night-in-Merlet-alpine-Hut-🛖-Belledonne-🌄🏊️.html,
2023-07-29,,16.6,898,1494,11,"🥾🔵 Hike: Up to Peyrague 🏔 and back to starting lake to swim 🌊🏊‍♀️",Hike,,295044668,https://www.meetup.com/grenoble-adventure-club-english-french/events/295044668,https://s.42l.fr/vSA8Qiwq,,,,2023-07-29-🥾🔵-Hike-Up-to-Peyrague-🏔-and-back-to-starting-lake-to-swim-🌊🏊‍♀️.html,
2023-07-30,,14,1200,2857,19,"🥾🔴 Hike: Taillefer 🥵 then 🧊🏊‍♀️ in Lac de Brouffier 🥶",Hike,,295045096,https://www.meetup.com/grenoble-adventure-club-english-french/events/295045096,https://s.42l.fr/2aSZb-21,,,,2023-07-30-🥾🔴-Hike-Taillefer-🥵-then-🧊🏊‍♀️-in-Lac-de-Brouffier-🥶.html,
2023-08-05,,5.2,834,1397,8,"🧗🔴 Via ferrata: 'Roche Veyrand' 😲 + 🏊‍♀️ in refreshing 🧊 river 💧",Via,,295213425,https://www.meetup.com/grenoble-adventure-club-english-french/events/295213425,https://s.42l.fr/t9FcHuw4,,,,2023-08-05-🧗🔴-Via-ferrata-Roche-Veyrand-😲-🏊‍♀️-in-refreshing-🧊-river-💧.html,
2023-08-06,,15.4,1421,2507,9,"🥾🔴 Hike: Long 🥵 rewarding hike to 🏊‍♀️ in Lac du Vallon 🧊",Hike,,295213821,https://www.meetup.com/grenoble-adventure-club-english-french/events/295213821,https://s.42l.fr/O9MNbDw3,https://s.42l.fr/FGrvBkw8,,,2023-08-06-🥾🔴-Hike-Long-🥵-rewarding-hike-to-🏊‍♀️-in-Lac-du-Vallon-🧊.html,
2023-08-12,d1,10,577,1800,10,"🥾⛺🔴 Hike Camp: 2 single-day hikes + 🌠 night in refuge/tent #Ecrins",Hike,Day1,295359916,https://www.meetup.com/grenoble-adventure-club-english-french/events/295359916,https://s.42l.fr/Z4--x0ok,https://s.42l.fr/MK9M1mqx,,,2023-08-12-🥾⛺🔴-Hike-Camp-2-single-day-hikes-🌠-night-in-refuge-tent-#Ecrins.html,
2023-08-13,d2,13.4,812,2580,10,"🥾⛺🔴 Hike Camp: 2 single-day hikes + 🌠 night in refuge/tent #Ecrins",Hike,Day2,295359916_2,https://www.meetup.com/grenoble-adventure-club-english-french/events/295359916,https://s.42l.fr/CBCjaeK8,https://s.42l.fr/JVt-ic3w,,,2023-08-12-🥾⛺🔴-Hike-Camp-2-single-day-hikes-🌠-night-in-refuge-tent-#Ecrins.html,
2023-08-12,,6.6,208,415,30,"🥾🟢Tour: Grotte les Cuves de Sassenage et Hike (Easy) Cascades (Waterfall) 🥾🟢",Hike,,295315263,https://www.meetup.com/grenoble-adventure-club-english-french/events/295315263,https://s.42l.fr/jrgnxwNC,,,,2023-08-12-🥾🟢Tour-Grotte-les-Cuves-de-Sassenage-et-Hike-Easy-Cascades-Waterfall-🥾🟢.html,
2023-08-14,,14,1329,2644,12,"🥾⛺🔴 Hike Camp: after-work car ride + 🌠 night in tent + lake hike #Valsenestre",Hike,,295381068,https://www.meetup.com/grenoble-adventure-club-english-french/events/295381068,https://s.42l.fr/kbLPOI0m,https://s.42l.fr/9IBV9CmM7,https://s.42l.fr/J0wLL_Xs,,2023-08-14-🥾⛺🔴-Hike-Camp-after-work-car-ride-🌠-night-in-tent-lake-hike-#Valsenestre.html,
2023-08-19,d1,7.2,580,2480,14,"🥾⛺🔴 Hike : 2 days/1 night Mont Thabor 3178m 🌄 & the lakes 🏊️",Hike,,295503471,https://www.meetup.com/grenoble-adventure-club-english-french/events/295503471,https://s.42l.fr/fcXFmZQd,,,,2023-08-19-🥾⛺🔴-Hike-2-days-1-night-Mont-Thabor-3178m-🌄-and-the-lakes-🏊️.html,
2023-08-20,d2,7.2,580,3178,14,"🥾⛺🔴 Hike : 2 days/1 night Mont Thabor 3178m 🌄 & the lakes 🏊️",Hike,,295503471_2,https://www.meetup.com/grenoble-adventure-club-english-french/events/295503471,https://s.42l.fr/63cv0dtr,,,,2023-08-19-🥾⛺🔴-Hike-2-days-1-night-Mont-Thabor-3178m-🌄-and-the-lakes-🏊️.html,
2023-09-29,,7.6,442,635,74,"🥾🌚Harvest Moon ('lune de moisson') - Night Hike to Mt. Jala (Bastille)🌚🥾",Hike,,289327751,https://www.meetup.com/grenoble-adventure-club-english-french/events/289327751,https://s.42l.fr/iF8IWgUy,,,,2023-09-29-🥾🌚Harvest-Moon-lune-de-moisson-Night-Hike-to-Mt-Jala-Bastille🌚🥾.html,
2023-09-30,d1,14.9,1072,2368,3,"🥾⛺🔴 Hike : daily hikes & night camp 'Le Plateau de Bure' 📡📡📡👽",Hike,Day1,296425340,https://www.meetup.com/grenoble-adventure-club-english-french/events/296425340,https://s.42l.fr/UM2biyHO,,,,2023-09-30-🥾⛺🔴-Hike-daily-hikes-and-night-camp-Le-Plateau-de-Bure-📡📡📡👽.html,
2023-10-01,d2,14.9,1537,2709,3,"🥾⛺🔴 Hike : daily hikes & night camp 'Le Plateau de Bure' 📡📡📡👽",Hike,Day2,296425340_2,https://www.meetup.com/grenoble-adventure-club-english-french/events/296425340,https://s.42l.fr/dShnNiNp,,,,2023-09-30-🥾⛺🔴-Hike-daily-hikes-and-night-camp-Le-Plateau-de-Bure-📡📡📡👽.html,
2023-10-07,,9.8,480,570,13,"🥾🔵 Hike: (f)Romage 🧀",Hike,,296560263,https://www.meetup.com/grenoble-adventure-club-english-french/events/296560263,https://s.42l.fr/mJ1KB5-U,,,,2023-10-07-🥾🔵-Hike-fRomage-🧀.html,
2023-10-15,,10.8,691,865,7,"🥾🔵 Hike: La Ferme Durand 🚜",Hike,,296703101,https://www.meetup.com/grenoble-adventure-club-english-french/events/296703101,https://s.42l.fr/j_PX-bWb,,,,2023-10-15-🥾🔵-Hike-La-Ferme-Durand-🚜.html,
2023-10-21,,6.6,739,1335,20,"🟢 🥾 Easy Hike - Fort Saint-Eynard (2023) 🟢 🥾",Hike,,289698037,https://www.meetup.com/grenoble-adventure-club-english-french/events/289698037,https://s.42l.fr/X1PV7Bd5,,,,,No
2023-10-22,,14.9,313,437,8,"🥾🔵 Hike: Castle of Bon Repos 🏰 #Chestnut 🌰 #Tram 🚊",Hike,,296875526,https://www.meetup.com/grenoble-adventure-club-english-french/events/296875526,https://s.42l.fr/KHE4Mq7C,,,,2023-10-22-🥾🔵-Hike-Castle-of-Bon-Repos-🏰-#Chestnut-🌰-#Tram-🚊.html,
2023-10-29,,19,814,1020,12,"🥾🔵 Hike: Vercors via the Old Tramway Railroad 🚊🚊🚊 #Tram 🚊",Hike,,297008770,https://www.meetup.com/grenoble-adventure-club-english-french/events/297008770,https://s.42l.fr/c8khw3VX,,,,2023-10-29-🥾🔵-Hike-Vercors-via-the-Old-Tramway-Railroad-🚊🚊🚊-#Tram-🚊.html,
2023-11-01,,11.7,694,2253,6,"🥾🔴 Hike: ⛄❄ snow walk (and bath?😱🥶) in Chamrousse!? 🧊",Hike,,297066459,https://www.meetup.com/grenoble-adventure-club-english-french/events/297066459,https://s.42l.fr/CuN6Eyfo,,,,2023-11-01-🥾🔴-Hike-⛄❄-snow-walk-and-bath?😱🥶-in-Chamrousse?-🧊.html,
